"d_phi_p [deg]","fc [GHz]","Time [us]","re(SP(i1)) [mV]","re(SP(i2)) [mV]","re(SP(i3)) [mV]","re(SP(i4)) [mV]","re(SP(q1)) [mV]","re(SP(q2)) [mV]","re(SP(q3)) [mV]","re(SP(q4)) [mV]"
0,2.43,88,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
0,2.43,96,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
0,2.43,104,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
0,2.43,112,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
0,2.43,120,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
0,2.43,128,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
0,2.43,136,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
1,2.43,0,62.4243034679555,59.0487086448721,59.2108725358951,62.6030106087988,-40.6300566331935,-18.1764106437571,-15.7058537274421,-38.0906452601567
1,2.43,8,62.4255213950398,59.0503917261316,59.2127978932397,62.6044328332963,-40.6302242962044,-18.1745681529874,-15.7038900194901,-38.0907913486271
1,2.43,16,62.4263862047817,59.0515861095795,59.2141638704419,62.6054424558987,-40.6303442547757,-18.1732628016024,-15.7024986135726,-38.0908959142144
1,2.43,24,62.4272540070682,59.0527840300391,59.2155336139757,62.6064553627082,-40.630465382053,-18.1719553774156,-15.7011048519148,-38.0910015340514
1,2.43,32,62.4284863832032,59.0544841891992,59.2174771564429,62.6078934444987,-40.6306386880212,-18.1701028785439,-15.6991297697326,-38.0911527128416
1,2.43,40,62.4314863939534,59.0586179623601,59.222200363576,62.6113924628863,-40.6310668622431,-18.1656136858257,-15.6943422939585,-38.0915265114796
1,2.43,48,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
1,2.43,56,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
1,2.43,64,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
1,2.43,72,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
1,2.43,80,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
1,2.43,88,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
1,2.43,96,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
1,2.43,104,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
1,2.43,112,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
1,2.43,120,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
1,2.43,128,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
1,2.43,136,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
2,2.43,0,62.4243034679555,59.0487086448721,59.2108725358951,62.6030106087988,-40.6300566331935,-18.1764106437571,-15.7058537274421,-38.0906452601567
2,2.43,8,62.4255213950398,59.0503917261316,59.2127978932397,62.6044328332963,-40.6302242962044,-18.1745681529874,-15.7038900194901,-38.0907913486271
2,2.43,16,62.4263862047817,59.0515861095795,59.2141638704419,62.6054424558987,-40.6303442547757,-18.1732628016024,-15.7024986135726,-38.0908959142144
2,2.43,24,62.4272540070682,59.0527840300391,59.2155336139757,62.6064553627082,-40.630465382053,-18.1719553774156,-15.7011048519148,-38.0910015340514
2,2.43,32,62.4284863832032,59.0544841891992,59.2174771564429,62.6078934444987,-40.6306386880212,-18.1701028785439,-15.6991297697326,-38.0911527128416
2,2.43,40,62.4314863939534,59.0586179623601,59.222200363576,62.6113924628863,-40.6310668622431,-18.1656136858257,-15.6943422939585,-38.0915265114796
2,2.43,48,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
2,2.43,56,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
2,2.43,64,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
2,2.43,72,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
2,2.43,80,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
2,2.43,88,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
2,2.43,96,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
2,2.43,104,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
2,2.43,112,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
2,2.43,120,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
2,2.43,128,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
2,2.43,136,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
3,2.43,0,62.4243034679555,59.0487086448721,59.2108725358951,62.6030106087988,-40.6300566331935,-18.1764106437571,-15.7058537274421,-38.0906452601567
3,2.43,8,62.4255213950398,59.0503917261316,59.2127978932397,62.6044328332963,-40.6302242962044,-18.1745681529874,-15.7038900194901,-38.0907913486271
3,2.43,16,62.4263862047817,59.0515861095795,59.2141638704419,62.6054424558987,-40.6303442547757,-18.1732628016024,-15.7024986135726,-38.0908959142144
3,2.43,24,62.4272540070682,59.0527840300391,59.2155336139757,62.6064553627082,-40.630465382053,-18.1719553774156,-15.7011048519148,-38.0910015340514
3,2.43,32,62.4284863832032,59.0544841891992,59.2174771564429,62.6078934444987,-40.6306386880212,-18.1701028785439,-15.6991297697326,-38.0911527128416
3,2.43,40,62.4314863939534,59.0586179623601,59.222200363576,62.6113924628863,-40.6310668622431,-18.1656136858257,-15.6943422939585,-38.0915265114796
3,2.43,48,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
3,2.43,56,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
3,2.43,64,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
3,2.43,72,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
3,2.43,80,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
3,2.43,88,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
3,2.43,96,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
3,2.43,104,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
3,2.43,112,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
3,2.43,120,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
3,2.43,128,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
3,2.43,136,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
4,2.43,0,62.4243034679555,59.0487086448721,59.2108725358951,62.6030106087988,-40.6300566331935,-18.1764106437571,-15.7058537274421,-38.0906452601567
4,2.43,8,62.4255213950398,59.0503917261316,59.2127978932397,62.6044328332963,-40.6302242962044,-18.1745681529874,-15.7038900194901,-38.0907913486271
4,2.43,16,62.4263862047817,59.0515861095795,59.2141638704419,62.6054424558987,-40.6303442547757,-18.1732628016024,-15.7024986135726,-38.0908959142144
4,2.43,24,62.4272540070682,59.0527840300391,59.2155336139757,62.6064553627082,-40.630465382053,-18.1719553774156,-15.7011048519148,-38.0910015340514
4,2.43,32,62.4284863832032,59.0544841891992,59.2174771564429,62.6078934444987,-40.6306386880212,-18.1701028785439,-15.6991297697326,-38.0911527128416
4,2.43,40,62.4314863939534,59.0586179623601,59.222200363576,62.6113924628863,-40.6310668622431,-18.1656136858257,-15.6943422939585,-38.0915265114796
4,2.43,48,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
4,2.43,56,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
4,2.43,64,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
4,2.43,72,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
4,2.43,80,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
4,2.43,88,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
4,2.43,96,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
4,2.43,104,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
4,2.43,112,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
4,2.43,120,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
4,2.43,128,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
4,2.43,136,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
5,2.43,0,62.4243034679555,59.0487086448721,59.2108725358951,62.6030106087988,-40.6300566331935,-18.1764106437571,-15.7058537274421,-38.0906452601567
5,2.43,8,62.4255213950398,59.0503917261316,59.2127978932397,62.6044328332963,-40.6302242962044,-18.1745681529874,-15.7038900194901,-38.0907913486271
5,2.43,16,62.4263862047817,59.0515861095795,59.2141638704419,62.6054424558987,-40.6303442547757,-18.1732628016024,-15.7024986135726,-38.0908959142144
5,2.43,24,62.4272540070682,59.0527840300391,59.2155336139757,62.6064553627082,-40.630465382053,-18.1719553774156,-15.7011048519148,-38.0910015340514
5,2.43,32,62.4284863832032,59.0544841891992,59.2174771564429,62.6078934444987,-40.6306386880212,-18.1701028785439,-15.6991297697326,-38.0911527128416
5,2.43,40,62.4314863939534,59.0586179623601,59.222200363576,62.6113924628863,-40.6310668622431,-18.1656136858257,-15.6943422939585,-38.0915265114796
5,2.43,48,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
5,2.43,56,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
5,2.43,64,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
5,2.43,72,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
5,2.43,80,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
5,2.43,88,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
5,2.43,96,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
5,2.43,104,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
5,2.43,112,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
5,2.43,120,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
5,2.43,128,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
5,2.43,136,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
6,2.43,0,62.4243034679555,59.0487086448721,59.2108725358951,62.6030106087988,-40.6300566331935,-18.1764106437571,-15.7058537274421,-38.0906452601567
6,2.43,8,62.4255213950398,59.0503917261316,59.2127978932397,62.6044328332963,-40.6302242962044,-18.1745681529874,-15.7038900194901,-38.0907913486271
6,2.43,16,62.4263862047817,59.0515861095795,59.2141638704419,62.6054424558987,-40.6303442547757,-18.1732628016024,-15.7024986135726,-38.0908959142144
6,2.43,24,62.4272540070682,59.0527840300391,59.2155336139757,62.6064553627082,-40.630465382053,-18.1719553774156,-15.7011048519148,-38.0910015340514
6,2.43,32,62.4284863832032,59.0544841891992,59.2174771564429,62.6078934444987,-40.6306386880212,-18.1701028785439,-15.6991297697326,-38.0911527128416
6,2.43,40,62.4314863939534,59.0586179623601,59.222200363576,62.6113924628863,-40.6310668622431,-18.1656136858257,-15.6943422939585,-38.0915265114796
6,2.43,48,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
6,2.43,56,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
6,2.43,64,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
6,2.43,72,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
6,2.43,80,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
6,2.43,88,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
6,2.43,96,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
6,2.43,104,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
6,2.43,112,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
6,2.43,120,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
6,2.43,128,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
6,2.43,136,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
7,2.43,0,62.4243034679555,59.0487086448721,59.2108725358951,62.6030106087988,-40.6300566331935,-18.1764106437571,-15.7058537274421,-38.0906452601567
7,2.43,8,62.4255213950398,59.0503917261316,59.2127978932397,62.6044328332963,-40.6302242962044,-18.1745681529874,-15.7038900194901,-38.0907913486271
7,2.43,16,62.4263862047817,59.0515861095795,59.2141638704419,62.6054424558987,-40.6303442547757,-18.1732628016024,-15.7024986135726,-38.0908959142144
7,2.43,24,62.4272540070682,59.0527840300391,59.2155336139757,62.6064553627082,-40.630465382053,-18.1719553774156,-15.7011048519148,-38.0910015340514
7,2.43,32,62.4284863832032,59.0544841891992,59.2174771564429,62.6078934444987,-40.6306386880212,-18.1701028785439,-15.6991297697326,-38.0911527128416
7,2.43,40,62.4314863939534,59.0586179623601,59.222200363576,62.6113924628863,-40.6310668622431,-18.1656136858257,-15.6943422939585,-38.0915265114796
7,2.43,48,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
7,2.43,56,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
7,2.43,64,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
7,2.43,72,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
7,2.43,80,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
7,2.43,88,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
7,2.43,96,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
7,2.43,104,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
7,2.43,112,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
7,2.43,120,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
7,2.43,128,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
7,2.43,136,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
8,2.43,0,62.4243034679555,59.0487086448721,59.2108725358951,62.6030106087988,-40.6300566331935,-18.1764106437571,-15.7058537274421,-38.0906452601567
8,2.43,8,62.4255213950398,59.0503917261316,59.2127978932397,62.6044328332963,-40.6302242962044,-18.1745681529874,-15.7038900194901,-38.0907913486271
8,2.43,16,62.4263862047817,59.0515861095795,59.2141638704419,62.6054424558987,-40.6303442547757,-18.1732628016024,-15.7024986135726,-38.0908959142144
8,2.43,24,62.4272540070682,59.0527840300391,59.2155336139757,62.6064553627082,-40.630465382053,-18.1719553774156,-15.7011048519148,-38.0910015340514
8,2.43,32,62.4284863832032,59.0544841891992,59.2174771564429,62.6078934444987,-40.6306386880212,-18.1701028785439,-15.6991297697326,-38.0911527128416
8,2.43,40,62.4314863939534,59.0586179623601,59.222200363576,62.6113924628863,-40.6310668622431,-18.1656136858257,-15.6943422939585,-38.0915265114796
8,2.43,48,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
8,2.43,56,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
8,2.43,64,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
8,2.43,72,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
8,2.43,80,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
8,2.43,88,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
8,2.43,96,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
8,2.43,104,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
8,2.43,112,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
8,2.43,120,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
8,2.43,128,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
8,2.43,136,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
9,2.43,0,62.4243034679555,59.0487086448721,59.2108725358951,62.6030106087988,-40.6300566331935,-18.1764106437571,-15.7058537274421,-38.0906452601567
9,2.43,8,62.4255213950398,59.0503917261316,59.2127978932397,62.6044328332963,-40.6302242962044,-18.1745681529874,-15.7038900194901,-38.0907913486271
9,2.43,16,62.4263862047817,59.0515861095795,59.2141638704419,62.6054424558987,-40.6303442547757,-18.1732628016024,-15.7024986135726,-38.0908959142144
9,2.43,24,62.4272540070682,59.0527840300391,59.2155336139757,62.6064553627082,-40.630465382053,-18.1719553774156,-15.7011048519148,-38.0910015340514
9,2.43,32,62.4284863832032,59.0544841891992,59.2174771564429,62.6078934444987,-40.6306386880212,-18.1701028785439,-15.6991297697326,-38.0911527128416
9,2.43,40,62.4314863939534,59.0586179623601,59.222200363576,62.6113924628863,-40.6310668622431,-18.1656136858257,-15.6943422939585,-38.0915265114796
9,2.43,48,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
9,2.43,56,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
9,2.43,64,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
9,2.43,72,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
9,2.43,80,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
9,2.43,88,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
9,2.43,96,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
9,2.43,104,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
9,2.43,112,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
9,2.43,120,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
9,2.43,128,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
9,2.43,136,61.8679239228801,58.3542996066134,58.4465152598649,61.9767456402293,-40.4733837780759,-18.7495935592106,-16.3327036389767,-37.9513611201358
